scenarioId,milestone,verdict,finalVerdict,verdictClass,runnability,cleanExpectedMatches,mustFindExpected,missingExpectedFindings,mustNotFindViolations,unexpectedFindings,unexpectedRegexOnlyFindings,sameSurfaceExtraFindings,sameFileDifferentSignalFindings,mayFindReview,explainabilityFailures,refStateFailures,noiseCount,noiseBreakdown,finalVerdictReason,dossierMissing,fillerRatio,realismScore,dossierPath,logsPath,liveBusinessCode,liveConfig,tests,docs,scripts,fixtures,vendorGenerated,syntheticFiller
G-V1-COV-110,M1,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",20,20,0,0,3,0,0,3,0,0,0,3,sameFileDifferentSignalFindings=3,3 unexpected/noisy finding(s) remained after matching (same-file-different-signal=3),False,0.9290238752639273,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-COV-110.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\guardian-coverage-security\validation\runnability-logs,0,61,3,28,2,0,335,5720
G-V1-COV-111,M1,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",20,20,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9293257514216084,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-COV-111.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\guardian-coverage-platform\validation\runnability-logs,0,59,3,28,2,0,335,5720
G-V1-COV-112,M1,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",4,4,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9702113496422033,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-COV-112.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\guardian-coverage-long-tail\validation\runnability-logs,0,23,3,16,2,0,127,5830
G-V1-JAVA-001,M1,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",4,4,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6984126984126984,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-JAVA-001.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\payments-service-java\validation\runnability-logs,1205,6,105,14,1,0,162,3520
G-V1-PY-002,M1,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",4,4,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9351522340846185,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-PY-002.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\notification-worker-python\validation\runnability-logs,88,1,32,11,1,0,180,4730
G-V1-TS-003,M1,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",4,4,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.4853590052146009,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V1-TS-003.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\partner-api-node\validation\runnability-logs,31,1,16,11,2,0,280,4840
G-V2-HIST-001,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6403104535532379,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-001.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\payments-history-lineage\validation\runnability-logs,1207,3,104,12,1,0,129,2640
G-V2-HIST-002,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.4875591820288103,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-002.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\partner-branch-divergence\validation\runnability-logs,22,0,16,11,1,0,246,4840
G-V2-HIST-003,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",2,2,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9210526315789473,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-003.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\pem-rotation-lineage\validation\runnability-logs,87,0,32,13,1,0,182,3850
G-V2-HIST-004,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.639225181598063,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-004.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\partner-rename-lineage\validation\runnability-logs,1207,3,104,12,1,0,136,2640
G-V2-HIST-005,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9234828496042217,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-005.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\canonical-secret-lineage\validation\runnability-logs,87,1,32,12,1,0,171,3850
G-V2-HIST-006,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6378352258999759,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-006.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\partner-relocation-lineage\validation\runnability-logs,1209,3,104,12,1,0,143,2640
G-V2-HIST-007,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.4872156231125428,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-007.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\feature-cherrypick-lineage\validation\runnability-logs,22,0,16,11,1,0,253,4840
G-V2-HIST-008,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9157944814462416,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-008.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\pem-lineage-separation\validation\runnability-logs,87,0,32,30,1,0,189,3850
G-V2-HIST-009,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9245917387127762,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-009.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\canonical-wrap-lineage\validation\runnability-logs,87,0,32,13,1,0,166,3850
G-V2-HIST-014,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.48697052017305564,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-014.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\split-concat-lineage\validation\runnability-logs,23,0,16,13,1,0,255,4840
G-V2-HIST-015,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9208323367615403,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-015.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\branch-private-key-divergence\validation\runnability-logs,87,0,32,29,1,0,167,3850
G-V2-HIST-016,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.9272639691714836,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-016.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\folded-yaml-lineage\validation\runnability-logs,87,2,32,14,1,0,151,3850
G-V2-HIST-017,M2,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",1,1,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6375271673508814,4,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\G-V2-HIST-017.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\move-duplicate-cherrypick-lineage\validation\runnability-logs,1205,3,104,12,1,0,149,2640
M-V8-001,M8,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",6,6,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.5464187420285964,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-001.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\internal-platform-monorepo\validation\runnability-logs,1552,5,0,44,1,0,366,8140
M-V8-002,M8,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",5,5,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.5865533230293664,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-002.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\infra-app-mixed-repo\validation\runnability-logs,204,3,32,22,2,0,298,7590
M-V8-003,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",4,4,0,0,3,2,0,0,0,0,0,3,"totallyUnexpectedFindings=3, unexpectedRegexOnlyFindings=2","3 unexpected/noisy finding(s) remained after matching (totally-unexpected=3, regex-only=2)",False,0.5436327939882202,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-003.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\platform-mesh-monorepo\validation\runnability-logs,1552,7,0,47,1,0,345,8030
M-V8-004,M8,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",5,5,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6147012465969337,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-004.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\control-plane-infra-repo\validation\runnability-logs,204,13,32,22,2,0,315,8580
M-V8-005,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",4,4,0,0,3,2,0,0,0,0,0,3,"totallyUnexpectedFindings=3, unexpectedRegexOnlyFindings=2","3 unexpected/noisy finding(s) remained after matching (totally-unexpected=3, regex-only=2)",False,0.5434856175972927,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-005.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\enterprise-mesh-monorepo\validation\runnability-logs,1553,7,0,48,1,0,347,8030
M-V8-006,M8,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",5,5,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6114640485128501,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-006.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\control-plane-overlay-repo\validation\runnability-logs,204,14,32,23,2,0,317,8470
M-V8-007,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",3,3,0,0,5,4,0,0,0,0,0,5,"totallyUnexpectedFindings=5, unexpectedRegexOnlyFindings=4","5 unexpected/noisy finding(s) remained after matching (totally-unexpected=5, regex-only=4)",False,0.5428243087947002,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-007.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\workspace-history-mixed-repo\validation\runnability-logs,1552,7,0,48,1,0,366,8030
M-V8-008,M8,PASS_CLEAN,PASS_CLEAN,PASS_CLEAN,"build:passed,smoke:passed,test:passed",5,5,0,0,0,0,0,0,0,0,0,0,none,all expected findings matched cleanly with no unexpected noise,False,0.6115081943541982,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-008.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\branch-hotfix-mixed-repo\validation\runnability-logs,204,13,32,24,2,0,316,8470
M-V8-009,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",2,2,0,0,5,3,0,0,0,0,0,5,"totallyUnexpectedFindings=5, unexpectedRegexOnlyFindings=3","5 unexpected/noisy finding(s) remained after matching (totally-unexpected=5, regex-only=3)",False,0.5447761194029851,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-009.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\payments-mesh-monorepo\validation\runnability-logs,1552,7,0,48,1,0,313,8030
M-V8-010,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",4,4,0,0,1,0,0,0,0,0,0,1,totallyUnexpectedFindings=1,1 unexpected/noisy finding(s) remained after matching (totally-unexpected=1),False,0.6123924517388475,2,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-010.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\control-repo-discovery\validation\runnability-logs,204,13,32,23,2,0,297,8470
M-V8-011,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",3,3,0,0,5,4,0,0,0,0,0,5,"totallyUnexpectedFindings=5, unexpectedRegexOnlyFindings=4","5 unexpected/noisy finding(s) remained after matching (totally-unexpected=5, regex-only=4)",False,0.5427509293680297,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-011.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\workspace-shared-libs-mixed\validation\runnability-logs,1553,7,0,49,1,0,366,8030
M-V8-012,M8,PASS_WITH_NOISE,PASS_WITH_NOISE,PASS_WITH_NOISE,"build:passed,smoke:passed,test:passed",3,3,0,0,4,3,0,0,0,0,0,4,"totallyUnexpectedFindings=4, unexpectedRegexOnlyFindings=3","4 unexpected/noisy finding(s) remained after matching (totally-unexpected=4, regex-only=3)",False,0.5438537080934642,3,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-012.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\verify-mesh-monorepo\validation\runnability-logs,1557,7,0,47,1,0,334,8030
M-V8-COV-101,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",17,30,13,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,13 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.45887961859356374,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-101.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-a\validation\runnability-logs,112,11,3,16,2,0,744,770
M-V8-COV-102,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",17,30,13,0,2,1,0,2,0,0,0,2,"sameFileDifferentSignalFindings=2, unexpectedRegexOnlyFindings=1","13 expected finding(s) were not detected at all; 2 unexpected/noisy finding(s) remained after matching (same-file-different-signal=2, regex-only=1)",False,0.5298013245033113,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-102.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-b\validation\runnability-logs,42,11,3,16,2,0,687,880
M-V8-COV-103,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",18,30,12,0,7,1,3,4,0,0,0,7,"sameFileDifferentSignalFindings=4, sameSurfaceExtraFindings=3, unexpectedRegexOnlyFindings=1","12 expected finding(s) were not detected at all; 7 unexpected/noisy finding(s) remained after matching (same-surface-extra=3, same-file-different-signal=4, regex-only=1)",False,0.5333333333333333,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-103.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-c\validation\runnability-logs,0,11,3,16,2,0,730,880
M-V8-COV-104,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",18,30,12,0,1,1,0,1,0,0,0,1,"sameFileDifferentSignalFindings=1, unexpectedRegexOnlyFindings=1","12 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1, regex-only=1)",False,0.5892857142857143,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-104.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-d\validation\runnability-logs,0,11,3,16,2,0,650,990
M-V8-COV-105,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",16,30,14,0,1,0,0,1,0,0,0,1,sameFileDifferentSignalFindings=1,14 expected finding(s) were not detected at all; 1 unexpected/noisy finding(s) remained after matching (same-file-different-signal=1),False,0.5317220543806647,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-105.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-e\validation\runnability-logs,0,11,3,16,2,0,735,880
M-V8-COV-106,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",14,30,16,0,3,0,3,0,0,0,0,3,sameSurfaceExtraFindings=3,16 expected finding(s) were not detected at all; 3 unexpected/noisy finding(s) remained after matching (same-surface-extra=3),False,0.5173427395649618,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-106.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-f\validation\runnability-logs,0,11,3,19,2,0,766,880
M-V8-COV-107,M8,FAIL_FN,FAIL_FN,FAIL_FN,"build:passed,smoke:passed,test:passed",1,20,19,0,0,0,0,0,0,0,0,0,none,19 expected finding(s) were not detected at all,False,0.6366559485530546,1,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\reports\generated-project-dossiers\M-V8-COV-107.md,C:\Users\EnesPekdas\Desktop\ARQV2\LAB\Arq-lab\repositories\quantum-coverage-native-g-01\validation\runnability-logs,57,11,3,16,2,0,456,990
